group,network,gini_degree centrality,average closeness centrality,average shortest path length,global efficiency
cn,2023_Viscoelasticity-2_cn,0.3654214784689728,0.15047929678315775,6.772587816323393,0.15934260288467045
cn,2023_Glycogen-2_cn,0.2965230400185713,0.15180879325127095,6.752496765379152,0.1659886804330852
cn,2023_Genome_editing-4_cn,0.35749305828985434,0.18811617734513555,5.438205510543308,0.20087962615791435
us,2023_Efflux-2_us,0.4289397997433585,0.10062592301603224,10.23587232479913,0.11807553399564236
us,2023_Bile_acid-2_us,0.4174219340849297,0.17291949762299086,6.0213021755446245,0.18919971229152865
us,2023_Hypertriglyceridemia-4_us,0.3909344444504426,0.16449999912345414,6.246934141173501,0.1857369139509279
cn,2023_Proband-4_cn,0.3547902573082249,0.2098712647236067,4.861519180031353,0.2213078490135505
us,2023_Electrophoresis-2_us,0.4013281768874303,0.10993893614850704,9.387298802147699,0.12497458273231896
cn,2023_Collimated_light-3_cn,0.3427426114112465,0.15899895068375966,6.517566637930285,0.17837300182767624
cn,2023_Osteotomy-2_cn,0.3173919020856788,0.1623605533731445,6.3025572222444834,0.17607808027444632
cn,2023_Mobile_device-2_cn,0.34182942040065856,0.13487388402693434,7.579670190748954,0.14436227161554765
cn,2023_Glucose_transporter-3_cn,0.29509706946665204,0.16226324617069576,6.288322399062992,0.17389721942412606
cn,2023_Intramedullary_rod-2_cn,0.32281276565770195,0.1688702695398973,6.101637815468905,0.186143687467114
us,2023_Machine_translation-2_us,0.44386395714293203,0.190920656619964,5.3546397310088985,0.2079739892065205
us,2023_Natural_product-2_us,0.4385307886757746,0.14553566178739388,7.088122275497285,0.15911754936555028
cn,2023_Osteoclast-3_cn,0.35607729654079706,0.1945944502839195,5.229680333000517,0.20544058947464627
us,2023_Polarimetry-3_us,0.4818048180420438,0.12799343335706212,8.055927494671879,0.1448627905440377
cn,2023_Enzyme_kinetics-4_cn,0.3055402675034577,0.1374293958482802,7.5059585575714625,0.16017871980494242
us,2023_Dentin-2_us,0.4305748798220376,0.16689117054853245,6.217766913584758,0.18408760149107856
us,2023_Laparoscopic_surgery-3_us,0.3802569976965188,0.1411796078449916,7.301000812165638,0.1565844924759838
cn,2023_Pulse_wave_velocity-3_cn,0.3478385070687364,0.1818524935163832,5.777344109754355,0.20692120032763286
us,2023_Pollination-3_us,0.425356091134575,0.1453541394921346,7.149245165649276,0.15957205867908086
us,2023_Cathodoluminescence-3_us,0.3346791350131488,0.14356251328614164,7.1626586972162265,0.1717384929230727
us,2023_Contact_resistance-3_us,0.4036166088553356,0.15565640343837306,6.6049653702050435,0.1728455768118316
us,2023_Portfolio-2_us,0.3516556366739357,0.05049786371376086,20.89544775694009,0.07071479254040346
cn,2023_Tongue-2_cn,0.3452753385151878,0.16004322104018198,6.467801440640212,0.1764159666602126
us,2023_Lymphovascular_invasion-4_us,0.3584202498879444,0.14390652341928625,7.192440014809803,0.1616382115086803
us,2023_Singlet_state-3_us,0.4254218192208978,0.13724848523974442,7.5111107969415585,0.1493180490964427
cn,2023_Ventricular_remodeling-3_cn,0.3063135016085693,0.16774159616326378,6.108632756562183,0.1825188831605771
us,2023_Diastereomer-2_us,0.4274717747609819,0.08914449498039154,11.637800604793673,0.11810324038455965
us,2023_Constipation-2_us,0.4031264511618865,0.15449418497830428,6.656620971936051,0.17415470911314687
cn,2023_Cyanobacteria-3_cn,0.36290382919686415,0.18978332359498426,5.369451908183682,0.2000694297625916
us,2023_Electron_transport_chain-2_us,0.453245637330432,0.1300347713677154,7.923350957235142,0.14548772238595134
cn,2023_Vomiting-2_cn,0.3631592431273053,0.17138909383752438,5.9556432708218425,0.18127323761535136
cn,2023_Elevated_plus_maze-3_cn,0.2725435690676597,0.15437891706498105,6.621581460171576,0.17957403925723886
cn,2023_Speedup-2_cn,0.35910309106023364,0.14029508742536134,7.303012524591441,0.15117976350389975
cn,2023_Maximum_likelihood-2_cn,0.3652703830077062,0.09762007017603178,10.688715436924461,0.1163412320557411
us,2023_Cervical_intraepithelial_neoplasia-4_us,0.4098186553120587,0.1881984202232232,5.481203973337768,0.20402063888476152
us,2023_Satellite_imagery-2_us,0.4051648008611265,0.15081242270520664,6.953243191805947,0.17212468000284425
us,2023_Laminectomy-3_us,0.3675709802800411,0.15897466588517228,6.524999212126943,0.17821518210315804
cn,2023_Broiler-2_cn,0.37309323872608335,0.20680701889099345,4.965666353253291,0.22224732377601988
us,2023_Hyperplasia-2_us,0.3766464669615223,0.12160536576667665,8.664384502278407,0.1361701654995409
cn,2023_Image_sensor-2_cn,0.3726889968029916,0.10662887048952656,9.791537369304248,0.12855131163794736
us,2023_Genomic_imprinting-5_us,0.38895683357859706,0.1510655872365218,6.858320259434246,0.17472399606741545
cn,2023_Machine_translation-2_cn,0.4103522025026941,0.1872791314980589,5.55546265328874,0.20705158886359026
us,2023_Regenerative_medicine-3_us,0.4250206720510332,0.13704834545077618,7.548423341745021,0.1507225915192182
us,2023_Lignocellulosic_biomass-3_us,0.4748059835861203,0.22857021912486736,4.518905680567754,0.2480726356235119
cn,2023_Cervical_intraepithelial_neoplasia-4_cn,0.3387147150348888,0.17127576535561478,6.099172457768085,0.19220927318835296
cn,2023_RNA_silencing-5_cn,0.3033702744854625,0.1509568495252631,6.769368875672071,0.16609359628775552
cn,2023_Sequence_assembly-5_cn,0.33194639081029315,0.16394940142326042,6.279405777131298,0.18282454112062027
us,2023_Second-harmonic_generation-3_us,0.3883883181301284,0.13154467214572052,7.779944523322578,0.14615860238926698
cn,2023_Software_system-3_cn,0.34890921119510754,0.12602046627472094,8.191046717898763,0.14148303035875354
us,2023_Tongue-2_us,0.40697517336446,0.10882575050707642,9.626138763537355,0.124464664842913
us,2023_Linkage_disequilibrium-5_us,0.40693832767401,0.16682680433093505,6.153673912916991,0.1792152658637755
cn,2023_Markov_decision_process-3_cn,0.34156558543655324,0.11817435045165565,8.751171201601872,0.14037801914129516
us,2023_Mobile_device-2_us,0.3820391597477227,0.10080715550062938,10.230299576837208,0.11295832088423402
cn,2023_Epitope_mapping-4_cn,0.3338741673197492,0.16240666742349555,6.344054323110098,0.1934309150680044
cn,2023_Wind_tunnel-2_cn,0.35682625855361044,0.14446858604709312,7.0991089235723575,0.15770160015049905
us,2023_Optical_performance_monitoring-4_us,0.4873679944655906,0.1699603594461754,6.053994864824045,0.18924270821633465
us,2023_Leukopenia-3_us,0.32427326766430226,0.12478294610074728,8.216872239208973,0.14407203870649807
us,2023_Optical_switch-2_us,0.487973453115286,0.16166460023589907,6.353194619295588,0.17710742123351764
cn,2023_Log-rank_test-3_cn,0.2928566384212659,0.15769395845427422,6.5341999180674195,0.17365894643342267
us,2023_Nasal_administration-2_us,0.3947823398951836,0.09842146645903578,10.516917922948071,0.11944600141677005
us,2023_Soot-3_us,0.4396846664738329,0.1634818783156682,6.278787788628898,0.17992747678495294
us,2023_Wing-2_us,0.4302718702932101,0.12491634451363555,8.25533890323536,0.13682716507473294
us,2023_Deep_sequencing-4_us,0.374300458404052,0.17670273360226912,5.8738654199552025,0.19981743972918384
cn,2023_Tryptophan-3_cn,0.3078505910568952,0.15786496071930814,6.458369902333171,0.1690360502270995
us,2023_Bile_duct-2_us,0.3831930926321924,0.13043625965655165,7.909898725037142,0.1443479744597954
cn,2023_Rabies_virus-3_cn,0.3404847153822265,0.2149464633952403,4.7886142983230355,0.2486324376243683
cn,2023_Shock_wave-2_cn,0.37278290721448987,0.15763708711836935,6.490037643290767,0.16925773215751416
us,2023_Field-effect_transistor-4_us,0.4133560684644093,0.1769626243293539,5.771649350572642,0.187374092257496
cn,2023_Cryopreservation-3_cn,0.335050897460083,0.17765372081118855,5.7809328232192625,0.19254582498771505
cn,2023_Seroprevalence-4_cn,0.3044383219335469,0.17769675960628606,5.802528577200029,0.19922640180487208
us,2023_Paracrine_signalling-3_us,0.34758662899291703,0.07318309344847919,14.217430955081534,0.08773635324958606
cn,2023_Subduction-3_cn,0.38376851750174,0.18609386999287533,5.515607055218832,0.19708883300179586
us,2023_Biliary_atresia-4_us,0.3790805729763132,0.19288618669196586,5.415830984388552,0.21914004200960868
cn,2023_Dorsum-2_cn,0.3351788206562892,0.15753028809677486,6.515332927721543,0.16950799719534626
us,2023_Pulsed_power-3_us,0.5646145368135295,0.22463077561255576,4.593263558370613,0.2482281786015184
cn,2023_Nucleate_boiling-4_cn,0.3499431520401247,0.15011440718726948,6.858508341274532,0.17189967422137736
cn,2023_Phacoemulsification-3_cn,0.3769422360393335,0.15381192839268254,6.758248742533999,0.17400006757856126
us,2023_CD3-4_us,0.3998985746508417,0.10877516594167083,9.423252680586106,0.12196829709033932
us,2023_Subduction-3_us,0.4490177115327485,0.1290811706718232,8.129949537142128,0.14411539800079534
us,2023_Cyber-physical_system-2_us,0.37385258521564574,0.13755061195960674,7.522226486588567,0.1564841858270372
us,2023_Photodiode-2_us,0.4101780571404297,0.17529089220559765,5.911321960797397,0.19064588391069656
cn,2023_Sapphire-3_cn,0.4001741036267337,0.1995545521720096,5.149937132308106,0.2134381565319804
cn,2023_Lithosphere-3_cn,0.35193422174463945,0.16546010025606586,6.221163223394942,0.1810999515944499
cn,2023_Hepcidin-3_cn,0.3438219544846052,0.21522869510412326,4.744994994994995,0.2397135786593965
us,2023_Punching-2_us,0.4449365739423591,0.11007222555093384,9.398146077714976,0.12777987323887732
us,2023_B-cell_lymphoma-3_us,0.4716223864152586,0.2283539376565381,4.483169539422584,0.2424449900903669
us,2023_Quantitative_proteomics-4_us,0.4205974155277278,0.16663454652217646,6.287008577902075,0.1867269216510624
us,2023_Glycogen_synthase-3_us,0.4419415190527456,0.1537543627118657,6.729285821391086,0.17701333994229926
us,2023_Analysis_of_variance-2_us,0.35632980919845786,0.09547530619363924,11.197884939545412,0.11706822758518284
cn,2023_Photosystem_II-3_cn,0.3190276820982214,0.15946481670448867,6.4427711015175175,0.17535765493152145
cn,2023_Methionine-3_cn,0.2956641608909669,0.15294545220676542,6.789837759828037,0.1694460825701964
cn,2023_Tyrosine-kinase_inhibitor-3_cn,0.34800254751123816,0.1912256012521642,5.348545482324119,0.20549071755532072
us,2023_Paramagnetism-2_us,0.423674193673871,0.1529832912943629,6.781873857380023,0.16713741955903105
cn,2023_Impaired_glucose_tolerance-4_cn,0.30188276884008275,0.1398001547419029,7.414514528110668,0.16348310862583548
us,2023_Brightness-2_us,0.4597401815867707,0.12786713921730147,8.032016098686505,0.1408406040729879
us,2023_Resting_state_fMRI-2_us,0.40445199130835097,0.18636042938287306,5.500556493061847,0.19850847732070998
cn,2023_Software_construction-4_cn,0.3668121693900495,0.1326354323444861,7.761648825656155,0.14611835814022464
us,2023_Acetylcholinesterase-3_us,0.4366279170849679,0.14559744790511658,7.270332910223288,0.16442299105194927
us,2023_Zinc_finger-4_us,0.4155002485309784,0.1213231586665407,8.511763830751232,0.1403647782001784
cn,2023_Conformal_map-2_cn,0.34048939225612074,0.10195788823509462,10.31001037199002,0.13119993334316848
cn,2023_Vertigo-2_cn,0.3342923587132373,0.1801757852501872,5.772735026732408,0.2059783015080361
us,2023_Crowdsourcing-2_us,0.3827557135834669,0.132321401468216,7.813736555665648,0.1548367672568592
cn,2023_Transient_receptor_potential_channel-3_cn,0.3318848412594126,0.17294827473196034,5.894514894651872,0.1855724279002417
cn,2023_Refractive_error-3_cn,0.3704641408641721,0.1863080603660311,5.477814095867204,0.20203583561382507
us,2023_Wake-2_us,0.4510310912413811,0.10434073927830616,10.140642771027416,0.1224599646643824
us,2023_Myasthenia_gravis-2_us,0.4277843870050418,0.16737045149443674,6.267435524255571,0.18883268479263327
cn,2023_Förster_resonance_energy_transfer-3_cn,0.33873333327504784,0.17901835591496298,5.687225254992099,0.1886230865369216
cn,2023_Dyslipidemia-3_cn,0.32964484005395644,0.1846603829189717,5.534877846654667,0.1961552937903262
us,2023_Lupus_nephritis-3_us,0.4266283236957601,0.2072826704401197,4.954317283673227,0.2239653598094412
cn,2023_Lidar-2_cn,0.3990029739330415,0.1809281414580875,5.641220004425152,0.19120807264688747
cn,2023_Payment-2_cn,0.3654717926630045,0.13561913635189918,7.540699381632103,0.14466298208888415
us,2023_Injector-2_us,0.5279752219839822,0.15105630687319102,6.8288519378060055,0.16961419923371707
cn,2023_Information_system-2_cn,0.3664490754137836,0.10992062553088447,9.373664319204014,0.1233129037990496
cn,2023_Silicon_on_insulator-3_cn,0.3775820512647722,0.18873468473943936,5.415068096203999,0.20174162262151568
cn,2023_Crizotinib-4_cn,0.32277200158035124,0.18081175008699046,5.711090792323853,0.20295366907538911
us,2023_Abdominal_obesity-4_us,0.29753780822252496,0.1585966453435656,6.543391978603065,0.1849416042494266
us,2023_Tillage-2_us,0.3970732454905427,0.14995016282727408,6.839732569012384,0.16364679930052667
us,2023_Transition_state-3_us,0.3969453049616575,0.14715894705251747,7.110800594311067,0.17282148712215042
us,2023_Bronchiectasis-3_us,0.3993946901206112,0.1846106166430784,5.704871223802183,0.216627220739544
us,2023_Nuclease-3_us,0.41562637900537336,0.10412326285249032,9.962288084124312,0.1346501493241475
us,2023_Type_II_collagen-3_us,0.3733371372167652,0.14218107613048825,7.243991275665338,0.16693206781016906
us,2023_Mobile_ad_hoc_network-3_us,0.44632701424810106,0.10062114861676448,10.488970898054381,0.12184915851300356
cn,2023_Ethanol_fuel-3_cn,0.341701088950256,0.15738629008951244,6.5666806522008745,0.17419341994337634
cn,2023_Temporomandibular_joint-2_cn,0.3686045979249946,0.19111306270811013,5.4132841941919745,0.2150942740308898
cn,2023_Subclinical_infection-2_cn,0.3436796293939151,0.17890064328783514,5.743756011542161,0.1941147785112876
cn,2023_Acute_coronary_syndrome-3_cn,0.3771104563025465,0.20190460017825407,5.062847417778989,0.2138339220470458
us,2023_Socioeconomics-1_us,0.3830463894175785,0.09453951597970003,11.01380306240252,0.10537220933247024
us,2023_Reproductive_medicine-3_us,0.3902886492657661,0.17984464142087406,5.718607843931599,0.1972668122680936
us,2023_Decellularization-3_us,0.3780475593415563,0.17459201211623215,5.8795390117996185,0.1995021542863898
cn,2023_Holography-2_cn,0.40287760835582825,0.18023680279707505,5.656412509540014,0.19074759489598989
cn,2023_Heterologous-3_cn,0.3251897480095736,0.15864295476364348,6.456432815866983,0.17355714296335134
us,2023_Phage_display-3_us,0.4019861308907493,0.14255446027712007,7.289247610596732,0.1687919749829047
us,2023_Tunable_laser-3_us,0.4036217394137279,0.1708822081987284,6.0207924372680255,0.18967897431635392
cn,2023_Liver_X_receptor-5_cn,0.2908180597355584,0.16039687711537334,6.413236644520067,0.18728567865691506
cn,2023_Aflatoxin-2_cn,0.3196476228349709,0.15453679951193694,6.671874146983988,0.17153455611388227
us,2023_Density_of_states-2_us,0.3986796351125747,0.12580403395177414,8.224899731329613,0.14982486819833368
cn,2023_Uranyl-3_cn,0.34856444375941914,0.21166177369701464,4.880012672538647,0.2317951216818004
cn,2023_Aortic_dissection-3_cn,0.3753222722386597,0.20234498919184554,5.058352006078658,0.21661659360265234
us,2023_High-electron-mobility_transistor-4_us,0.4605584789638952,0.21986183931855235,4.6876711949639125,0.237841711553356
cn,2023_Surface_micromachining-4_cn,0.3510564354024525,0.1536000051450039,6.655904070984365,0.1722445588622863
cn,2023_Optical_amplifier-3_cn,0.4171989636820422,0.2069142931494383,4.908801028742767,0.21760349690252348
cn,2023_Ferromagnetic_resonance-4_cn,0.33464419937663953,0.1802040537722744,5.688012884423653,0.2078425540345505
cn,2023_Natural_product-2_cn,0.3217229183835781,0.1638788360080842,6.249255426212658,0.17666515705250332
us,2023_Parsing-2_us,0.4239882964021693,0.1467775912493361,7.130247042840249,0.1638369876784639
cn,2023_Wake-2_cn,0.3388390943241763,0.11789291185432918,8.740168698830258,0.13441942383912106
cn,2023_Field-effect_transistor-4_cn,0.3992912194920008,0.21623655949401074,4.708972967762644,0.22760534141823635
cn,2023_Bile_duct-2_cn,0.3333334346613957,0.16360005485931567,6.308601855523688,0.1773516451688232
us,2023_Delocalized_electron-2_us,0.3742350495682012,0.10831175365129672,9.486704805558393,0.12409548037864974
cn,2023_Side_chain-3_cn,0.3811947616143205,0.19415562391895894,5.254441216911356,0.20454057080737684
us,2023_Clothing-2_us,0.4666166127624621,0.16955444253822713,6.0791507028469365,0.18526841707338784
us,2023_RNA_silencing-5_us,0.4140010311335683,0.12396895014312195,8.272544548093583,0.14089540506578327
us,2023_Bloom-2_us,0.415887228501645,0.1806591107291415,5.73068173842021,0.19992761988381424
cn,2023_Intracerebral_hemorrhage-3_cn,0.3624157497909244,0.18241809416171006,5.602913361071455,0.19456109277693995
cn,2023_Myofibroblast-3_cn,0.31439359284350243,0.18988484975209802,5.39597440219812,0.20536648716111666
us,2023_Productivity-2_us,0.4699814340071207,0.0920374979255909,11.279871992351012,0.10261288050005747
cn,2023_Confocal_microscopy-2_cn,0.29916497545869536,0.1289768324424644,7.993055038003135,0.1449381000638209
cn,2023_Heat_flux-3_cn,0.35681937082370163,0.14782856089340682,6.943433143452518,0.15816320510917764
us,2023_Magnetoresistance-3_us,0.4343336857102719,0.18994530007583524,5.386252409283322,0.20221113449687345
cn,2023_Qubit-3_cn,0.4527495382930878,0.1869805482436689,5.487956405344769,0.19975511397391346
us,2023_Allodynia-5_us,0.3893882774348677,0.1426308784706216,7.349382001881151,0.16445216077755334
us,2023_Broth_microdilution-4_us,0.4155890142948232,0.22216483148196373,4.6468559492586525,0.24229997744920606
cn,2023_Lipogenesis-3_cn,0.2976568753918689,0.1545366588508624,6.5939182918193415,0.1687675178415757
us,2023_Quantum_network-4_us,0.4350978935816081,0.1847896273885289,5.58911620810893,0.20379443683555312
cn,2023_Critical_current-3_cn,0.4174897906698441,0.21457411825939146,4.820427177410983,0.2368667140820085
cn,2023_Plant_virus-3_cn,0.3894955311576221,0.22169540698667506,4.586971142233316,0.2358509242696404
cn,2023_Wide-bandgap_semiconductor-2_cn,0.3969088772534949,0.2114597702651725,4.850633724582138,0.2253313392790012
us,2023_Crack_closure-3_us,0.4375019828942323,0.12943683892588273,7.96088173459839,0.14413154560536282
us,2023_Threshold_voltage-4_us,0.4364511366444984,0.16838483943772165,6.104593540277616,0.18293311782919766
cn,2023_Human_fertilization-2_cn,0.33907496263454473,0.1834776651855004,5.539244123270546,0.19318590349110376
us,2023_Fish_meal-3_us,0.40242728674149897,0.15893942268504999,6.511892528366518,0.1957741635129741
cn,2023_Coinfection-3_cn,0.3299192733851394,0.16991975364064596,6.040407106530933,0.19528542883699315
cn,2023_Bronchiectasis-3_cn,0.3136461245707847,0.15673687116698107,6.5974467816176725,0.1878768463356925
cn,2023_Instar-3_cn,0.2867023181404811,0.11804393647487993,8.716164366550338,0.1421130816407125
cn,2023_Temperate_climate-2_cn,0.3346073227803114,0.15575485160699162,6.633509822642711,0.17388332289524713
cn,2023_Rural_area-2_cn,0.3935292313871071,0.15758344164828414,6.5331320314598775,0.17037218049912367
cn,2023_Sperm_motility-3_cn,0.32612801638159833,0.17817800716564494,5.752304091600188,0.19314356346576786
cn,2023_Septic_shock-3_cn,0.3376676082637655,0.15596074784394015,6.546669007718108,0.16943145865125295
us,2023_Cardiothoracic_surgery-2_us,0.4066657968069312,0.16899319420710382,6.1384707613462295,0.1816368806722637
cn,2023_Cas9-4_cn,0.3366548351445245,0.1819566289603365,5.6161333470685975,0.19419003236990293
cn,2023_Pulmonary_disease-2_cn,0.3467815680199472,0.17010171282282854,6.0227893400870025,0.18351568786450284
cn,2023_Transceiver-3_cn,0.372964604617184,0.14303408998667785,7.186468101148268,0.15774259956666214
us,2023_Protonation-3_us,0.406444948127122,0.12015186792293216,8.543590618144478,0.12965668938290215
cn,2023_Excitotoxicity-4_cn,0.2933444400395738,0.1589639656290732,6.442969124940009,0.18645260330263114
cn,2023_Peritoneal_dialysis-2_cn,0.40199362720400267,0.20116867903039606,5.094188609176181,0.21850117252928594
cn,2023_High-κ_dielectric-3_cn,0.36112690486700394,0.1612845612266028,6.3543526025730666,0.18181064552223647
us,2023_Lithosphere-3_us,0.483282011840344,0.17730552260388407,5.794071707368017,0.1905767708839141
us,2022_Optical_pumping-3_us,0.3992353515905498,0.12625307511838016,8.22509170210048,0.14815673250523864
cn,2023_Cosmology-2_cn,0.3756410366135464,0.1574014935447216,6.556033051130183,0.17004617625221388
cn,2023_Threshold_voltage-4_cn,0.3691997701622585,0.1858303390042158,5.490422493902627,0.1988221662917732
cn,2023_Reproducibility-2_cn,0.3162630983039392,0.1620999652356451,6.294046111135657,0.1722004240909196
us,2023_Rheumatology-2_us,0.4520475572539312,0.18484771991367416,5.5726943011307695,0.19760902128700447
us,2023_Cyclin-4_us,0.4005525632567378,0.16258558149507904,6.382251216864077,0.1790145375058735
cn,2023_Optical_performance_monitoring-4_cn,0.41753513583932417,0.21251351906284005,4.797918767292253,0.2266213864195055
us,2023_Astronomical_interferometer-3_us,0.4701662050114979,0.15854214751449744,6.6366835099944925,0.1815848804351584
us,2023_Imipenem-4_us,0.40807396465180457,0.17761838288203893,5.8401231924204495,0.19413338655845053
us,2023_Fluence-3_us,0.418209566590243,0.11740219942501398,8.854833268370689,0.1341915948326427
cn,2023_Attenuated_vaccine-4_cn,0.30134836363933354,0.16563542850435098,6.2147885700561725,0.18672150755725955
cn,2023_Meningitis-2_cn,0.3206715324445205,0.14689843995037025,6.99349925547302,0.16620801460757295
us,2023_Transient_receptor_potential_channel-3_us,0.4047775159854642,0.14352041173286526,7.152310803707515,0.15752005877070696
us,2023_Carbohydrate_metabolism-2_us,0.4059964420495506,0.14278304152760135,7.250890601705778,0.15473958280866945
cn,2023_Contact_resistance-3_cn,0.33946612305429136,0.15442313407698388,6.6763249657255805,0.17495201374177058
us,2023_Silicon_on_insulator-3_us,0.5449495771897497,0.189510457677536,5.461277875196654,0.2050412498858538
us,2023_Janus_kinase-3_us,0.5009054423619487,0.1295668447489354,7.843292097267589,0.1814333333290972
cn,2023_Electron_density-3_cn,0.426342770646735,0.1852370733573488,5.6300609349325965,0.2083001850866729
cn,2023_Electron_transport_chain-2_cn,0.3062409906790695,0.14844712704912796,6.873752410018606,0.16248995426068133
cn,2023_Natriuretic_peptide-3_cn,0.3279525152518475,0.17103771129148546,6.001528262452596,0.184834585325394
us,2023_Sonar-2_us,0.39025662679339146,0.13909737400152838,7.392942249513447,0.15984346514136955
us,2023_Topological_insulator-2_us,0.4305289739212291,0.2116712081004252,4.847477271468745,0.2288277910570685
cn,2023_Genotoxicity-3_cn,0.30680530382999066,0.13121480993881235,7.818353895648582,0.150553499439086
cn,2023_Density_of_states-2_cn,0.336269501160743,0.11588712303609496,9.127223158876491,0.14404596304742198
cn,2023_Adiponectin-4_cn,0.32692269835261056,0.17410707787813198,5.856410674644207,0.18521350293479608
us,2023_Dioptre-3_us,0.6501564791376193,0.18935784321067026,5.462328214723531,0.2139707583353145
us,2023_Poly_ADP_ribose_polymerase-4_us,0.3969076241600801,0.1523432958234851,6.811389321408037,0.16854384779020995
us,2023_Litter-2_us,0.3917809065786392,0.10187357402644294,10.056437126510287,0.11959514802996454
us,2023_Growing_season-2_us,0.3785571360009201,0.11740704743405064,8.72693812522689,0.12878075835192365
cn,2023_Wing-2_cn,0.3536205723660137,0.12964598119557127,7.884230652772249,0.14157463988936092
us,2023_Rural_area-2_us,0.35924154684474724,0.1184910717225946,8.941769744420604,0.13650868902125055
cn,2023_Interoperability-2_cn,0.3832281514813721,0.0877283976626211,11.913330729254241,0.10962369905870366
cn,2023_Blastocyst-4_cn,0.3779427868207377,0.22127694195443665,4.60749593730033,0.2344013052534145
us,2023_NADPH_oxidase-3_us,0.3722479465023869,0.1500867907635781,6.914904092736991,0.16520159335810866
us,2023_Assisted_reproductive_technology-4_us,0.4127615120611155,0.1921322482413127,5.336589691643296,0.21124266436442948
cn,2023_Glacier-2_cn,0.3900123294676568,0.20610080574500306,5.0606012386779815,0.2259949627185333
us,2023_Proband-4_us,0.3986137799964491,0.13972999684292312,7.3543063537087905,0.1524474336831961
cn,2023_Glial_cell_line-derived_neurotrophic_factor-4_cn,0.30164155263910697,0.14385705732008933,7.314679132312152,0.17265219040832447
cn,2023_Dexamethasone-2_cn,0.34888002976827315,0.17491121995256292,5.8341732337275065,0.1860252909743577
cn,2023_Pollination-3_cn,0.3496883949816505,0.15458116017367973,6.6477791350126125,0.1708225537795388
us,2023_Pulse_wave_velocity-3_us,0.3650989366883304,0.15959084397865791,6.554359754282813,0.18298918585062807
us,2023_Spatial_ecology-2_us,0.3726816885724688,0.08494692802522304,12.111285996831349,0.11004721977682712
us,2023_Photosystem_II-3_us,0.4658014101635071,0.1927472848906705,5.355615416105474,0.2084890526667554
cn,2023_Surface_runoff-2_cn,0.3640266769489079,0.1757494285883525,5.800885627848791,0.1847689899839321
cn,2023_Overlay-2_cn,0.34611053247749396,0.11109981086129113,9.372337451201707,0.13532623760514964
us,2023_Ovarian_follicle-3_us,0.40566938229341337,0.15380689040217085,6.650239040818707,0.16805888449120798
us,2023_Steatohepatitis-4_us,0.5389846826195881,0.19818942911381449,5.280579868658734,0.2203578993479912
us,2023_Carnitine-2_us,0.3913319659311293,0.16063361006985408,6.373202743375933,0.1810241156565504
cn,2023_Trigeminal_neuralgia-2_cn,0.3262525196188425,0.14138922880425708,7.363712776176753,0.16842559518180006
us,2023_Revenue-2_us,0.3833731319857846,0.05743729525072067,17.912880274482514,0.08067748891393425
cn,2023_Transition_temperature-3_cn,0.3688832114330403,0.1928253685704576,5.3834793245445365,0.2139075555041849
cn,2023_Portfolio-2_cn,0.3711194050832208,0.11188488738952776,9.289478186484176,0.13250846122449214
cn,2023_Optical_tweezers-2_cn,0.3416235916132342,0.12767727288840114,8.163769018700531,0.14917398858801978
us,2023_Endometriosis-2_us,0.4162370736884214,0.18121943361671208,5.659069251678924,0.1956123793191828
us,2023_Pneumothorax-2_us,0.37926551108466,0.1224335056088649,8.42967531890964,0.1389684864530468
cn,2023_Seed_dormancy-4_cn,0.3625548245614035,0.09904548553841347,10.45359270818556,0.13170470209003526
us,2023_Hydrolase-3_us,0.4253181375879643,0.1230024872554778,8.39434964970064,0.1482596148491639
cn,2023_Life-cycle_assessment-3_cn,0.33435877885305104,0.1364813408194017,7.575893934754021,0.15710232787147185
us,2023_Instar-3_us,0.384891631927526,0.09437579338839194,11.157475756259947,0.11618450402045752
cn,2023_Open_quantum_system-3_cn,0.4174871151050614,0.1783332751410172,5.788416634646647,0.1983629337851875
cn,2023_Symbiosis-3_cn,0.3558552666423986,0.17650005068003066,5.779550297074323,0.18832058376309568
cn,2023_Noise_figure-4_cn,0.3547557751881936,0.1259655886556544,8.207400432529402,0.14339609314183904
us,2023_Modified_Rankin_Scale-4_us,0.4637682597413479,0.24276550249399265,4.198579297267455,0.25636295300632994
cn,2023_Cardiothoracic_surgery-2_cn,0.35509993862837663,0.17262181190687834,5.946138530560519,0.18540801731855072
us,2023_Soldering-2_us,0.4186726395167299,0.1576649614090489,6.506743886757888,0.17122995263806992
cn,2023_Nematode-2_cn,0.35651258357087856,0.1928240712073509,5.304790901703739,0.208677046576078
us,2023_Endometrium-2_us,0.3929280127542016,0.15565760984372606,6.656612807176948,0.16914290870523002
cn,2023_Polyketide-4_cn,0.3171423058489615,0.1798333320138743,5.755960631413102,0.20097399447740424
us,2023_Sequence_assembly-5_us,0.4123562182278553,0.17454457788947847,5.947813053478045,0.19677268659964944
cn,2022_Quantum_phase_transition-3_cn,0.37872629996168,0.13473175760759054,7.698924672942418,0.15751835091071573
cn,2023_Zea_mays-2_cn,0.336624191666394,0.17098389077114126,6.012635857615737,0.18951256986490367
cn,2023_Triplet_state-3_cn,0.34121256742577016,0.16289839335747486,6.317547357926222,0.1882508172667484
us,2023_Rhenium-2_us,0.3886797197330713,0.13287810667430053,7.874809383651277,0.16125869395681153
